#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3651671	1406	9839	107796	115175	-	HRIHFB2411	CRX	ZEB2	CORD2|CRD|LCA7|OTX3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	BioID|Statistically significant (BFDR less than 0.01) and contaminant filtered BioID-MS data	-	BIOGRID	O43186	-	NP_000545	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3651879	1959	9839	108279	115175	-	HRIHFB2411	EGR2	ZEB2	AT591|CMT1D|CMT4E|KROX20	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	BioID|Statistically significant (BFDR less than 0.01) and contaminant filtered BioID-MS data	-	BIOGRID	P11161	-	NP_001129651|NP_001129649|NP_000390|NP_001129650	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3652015	145258	9839	126899	115175	-	HRIHFB2411	GSC	ZEB2	SAMS	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	BioID|Statistically significant (BFDR less than 0.01) and contaminant filtered BioID-MS data	-	BIOGRID	P56915	-	NP_776248	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3652086	51274	9839	119426	115175	-	HRIHFB2411	KLF3	ZEB2	BKLF	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gawriyski L (2024)	PUBMED:38297188	9606	9606	High Throughput	-	-	BioID|Statistically significant (BFDR less than 0.01) and contaminant filtered BioID-MS data	-	BIOGRID	P57682	A0A024R9T8	NP_057615	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3682043	1050	9839	107479	115175	-	HRIHFB2411	CEBPA	ZEB2	C/EBP-alpha|CEBP	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Ramberger E (2021)	PUBMED:34189442	9606	9606	High Throughput	-	-	BioID|FDR less than 0.05	-	BIOGRID	P49715	-	NP_001272758|NP_001274353|NP_001274364|NP_004355	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3699892	1487	9839	107869	115175	-	HRIHFB2411	CTBP1	ZEB2	BARS	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Affinity-capture MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700169	1487	9839	107869	115175	-	HRIHFB2411	CTBP1	ZEB2	BARS	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700234	3212	9839	109452	115175	-	HRIHFB2411	HOXB2	ZEB2	HOX2|HOX2H|Hox-2.8|K8	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	P14652	-	NP_002136	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3700317	83595	9839	123691	115175	-	HRIHFB2411	SOX7	ZEB2	-	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Alerasool N (2022)	PUBMED:35016035	9606	9606	High Throughput	-	-	Proximity-label MS was carried out to identify high confidence protein-protein interactions with a Bayesian FDR cutoff of less than or equal to 5%	-	BIOGRID	Q9BT81	-	NP_113627	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3702053	84464	9839	124097	115175	-	HRIHFB2411	SLX4	ZEB2	BTBD12|FANCP|MUS312	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Alghoul E (2023)	PUBMED:37059091	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8IY92	-	NP_115820	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3711439	1051	9839	107480	115175	PP9092	HRIHFB2411	CEBPB	ZEB2	C/EBP-beta|IL6DBP|NF-IL6|TCF5	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Dittmar G (2019)	PUBMED:30884312	9606	9606	High Throughput	-	-	FDR cutoff of 5%|IP-MS in SU-DHL1 cells	-	BIOGRID	P17676	-	NP_001272807|NP_001272808|NP_005185	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
